,0,1,
40151,0.999894519,0.000105481,0.999894519
40152,0.989348242,0.010651758,0.989348242
40153,0.999998413,1.59E-06,0.999998413
40154,0.999987343,1.27E-05,0.999987343
40155,0.999777183,0.000222817,0.999777183
40156,0.999416954,0.000583046,0.999416954
40157,0.992567688,0.007432312,0.992567688
40158,0.999685266,0.000314734,0.999685266
40159,0.998092235,0.001907765,0.998092235
40160,0.999959809,4.02E-05,0.999959809
40161,0.999992831,7.17E-06,0.999992831
40162,0.997227577,0.002772423,0.997227577
40163,0.999999715,2.85E-07,0.999999715
40164,0.997906931,0.002093069,0.997906931
40165,0.999811751,0.000188249,0.999811751
40166,0.999940784,5.92E-05,0.999940784
40167,0.988172613,0.011827387,0.988172613
40168,0.999998897,1.10E-06,0.999998897
40169,0.999762159,0.000237841,0.999762159
40170,0.999999991,9.49E-09,0.999999991
40171,0.974218422,0.025781578,0.974218422
40172,0.999092475,0.000907525,0.999092475
40173,0.873782707,0.126217293,0.873782707
40174,0.999991273,8.73E-06,0.999991273
40175,0.996354485,0.003645515,0.996354485
40176,0.998883148,0.001116852,0.998883148
40177,0.893062708,0.106937292,0.893062708
40178,0.999971289,2.87E-05,0.999971289
40179,0.989397548,0.010602452,0.989397548
40180,0.996175995,0.003824005,0.996175995
40181,0.858859007,0.141140993,0.858859007
40182,0.998082009,0.001917991,0.998082009
40183,0.999914344,8.57E-05,0.999914344
40184,0.997284328,0.002715672,0.997284328
40185,0.984012749,0.015987251,0.984012749
40186,0.982320219,0.017679781,0.982320219
40187,0.999999991,8.62E-09,0.999999991
40188,0.999968629,3.14E-05,0.999968629
40189,0.920142892,0.079857108,0.920142892
40190,0.985939199,0.014060801,0.985939199
40191,0.984392397,0.015607603,0.984392397
40192,0.995553916,0.004446084,0.995553916
40193,0.998846876,0.001153124,0.998846876
40194,0.997720806,0.002279194,0.997720806
40195,0.999972334,2.77E-05,0.999972334
40196,0.999591847,0.000408153,0.999591847
40197,0.959474412,0.040525588,0.959474412
40198,0.998380043,0.001619957,0.998380043
40199,0.893891166,0.106108834,0.893891166
40200,0.997828335,0.002171665,0.997828335
40201,0.99999741,2.59E-06,0.99999741
40202,0.981645408,0.018354592,0.981645408
40203,0.999881183,0.000118817,0.999881183
40204,0.99992828,7.17E-05,0.99992828
40205,0.999991088,8.91E-06,0.999991088
40206,0.99883009,0.00116991,0.99883009
40207,0.998883583,0.001116417,0.998883583
40208,0.999741737,0.000258263,0.999741737
40209,0.973697298,0.026302702,0.973697298
40210,0.9978695,0.0021305,0.9978695
40211,0.999087263,0.000912737,0.999087263
40212,0.999514689,0.000485311,0.999514689
40213,0.999964034,3.60E-05,0.999964034
40214,0.985328535,0.014671465,0.985328535
40215,1,2.25E-10,1
40216,0.992185435,0.007814565,0.992185435
40217,0.907378182,0.092621818,0.907378182
40218,0.999995464,4.54E-06,0.999995464
40219,0.985211826,0.014788174,0.985211826
40220,0.998941684,0.001058316,0.998941684
40221,0.998459663,0.001540337,0.998459663
40222,0.999999986,1.43E-08,0.999999986
40223,0.994437752,0.005562248,0.994437752
40224,0.995584286,0.004415714,0.995584286
40225,0.955614806,0.044385194,0.955614806
40226,0.999607991,0.000392009,0.999607991
40227,0.984068948,0.015931052,0.984068948
40228,0.979482117,0.020517883,0.979482117
40229,0.95305995,0.04694005,0.95305995
40230,0.993474444,0.006525556,0.993474444
40231,0.995183382,0.004816618,0.995183382
40232,0.963538008,0.036461992,0.963538008
40233,0.998605633,0.001394367,0.998605633
40234,0.899371686,0.100628314,0.899371686
40235,0.999999859,1.41E-07,0.999999859
40236,0.889328161,0.110671839,0.889328161
40237,0.999947594,5.24E-05,0.999947594
40238,0.998947818,0.001052182,0.998947818
40239,0.998299097,0.001700903,0.998299097
40240,0.993282394,0.006717606,0.993282394
40241,0.964780339,0.035219661,0.964780339
40242,0.999997312,2.69E-06,0.999997312
40243,0.999999977,2.32E-08,0.999999977
40244,0.760659728,0.239340272,0.760659728
40245,0.987804902,0.012195098,0.987804902
40246,0.998866274,0.001133726,0.998866274
40247,0.99916986,0.00083014,0.99916986
40248,0.961272712,0.038727288,0.961272712
40249,0.951621362,0.048378638,0.951621362
40250,0.9948303,0.0051697,0.9948303
40251,0.99596729,0.00403271,0.99596729
40252,0.950439611,0.049560389,0.950439611
40253,0.999996558,3.44E-06,0.999996558
40254,0.999955023,4.50E-05,0.999955023
40255,0.994003262,0.005996738,0.994003262
40256,0.999999903,9.71E-08,0.999999903
40257,0.996648656,0.003351344,0.996648656
40258,0.994900347,0.005099653,0.994900347
40259,0.982267898,0.017732102,0.982267898
40260,0.991720581,0.008279419,0.991720581
40261,0.998008676,0.001991324,0.998008676
40262,0.685923641,0.314076359,0.685923641
40263,0.996655036,0.003344964,0.996655036
40264,0.992428521,0.007571479,0.992428521
40265,0.999359964,0.000640036,0.999359964
40266,0.999935313,6.47E-05,0.999935313
40267,0.999918813,8.12E-05,0.999918813
40268,0.997427744,0.002572256,0.997427744
40269,0.999833317,0.000166683,0.999833317
40270,0.999936671,6.33E-05,0.999936671
40271,0.999830363,0.000169637,0.999830363
40272,0.999867583,0.000132417,0.999867583
40273,0.998913394,0.001086606,0.998913394
40274,0.999744652,0.000255348,0.999744652
40275,0.99685751,0.00314249,0.99685751
40276,0.999742443,0.000257557,0.999742443
40277,0.999088113,0.000911887,0.999088113
40278,0.964539509,0.035460491,0.964539509
40279,0.986748299,0.013251701,0.986748299
40280,0.999998366,1.63E-06,0.999998366
40281,0.95141383,0.04858617,0.95141383
40282,0.999428271,0.000571729,0.999428271
40283,0.999999587,4.13E-07,0.999999587
40284,0.999929348,7.07E-05,0.999929348
40285,0.999901819,9.82E-05,0.999901819
40286,0.999753428,0.000246572,0.999753428
40287,0.99989471,0.00010529,0.99989471
40288,0.996203539,0.003796461,0.996203539
40289,0.999165422,0.000834578,0.999165422
40290,0.997455257,0.002544743,0.997455257
40291,0.999776487,0.000223513,0.999776487
40292,0.996722082,0.003277918,0.996722082
40293,0.999602527,0.000397473,0.999602527
40294,0.866309011,0.133690989,0.866309011
40295,0.99901484,0.00098516,0.99901484
40296,0.998955702,0.001044298,0.998955702
40297,0.98776778,0.01223222,0.98776778
40298,0.999987644,1.24E-05,0.999987644
40299,0.999981481,1.85E-05,0.999981481
40300,0.850756087,0.149243913,0.850756087
40301,0.99874514,0.00125486,0.99874514
40302,0.993118854,0.006881146,0.993118854
40303,0.812544983,0.187455017,0.812544983
40304,0.971927077,0.028072923,0.971927077
40305,0.992515618,0.007484382,0.992515618
40306,0.999727216,0.000272784,0.999727216
40307,0.965689124,0.034310876,0.965689124
40308,0.994233697,0.005766303,0.994233697
40309,0.999988147,1.19E-05,0.999988147
40310,0.778170214,0.221829786,0.778170214
40311,0.999889714,0.000110286,0.999889714
40312,0.999449184,0.000550816,0.999449184
40313,0.99998457,1.54E-05,0.99998457
40314,0.998911629,0.001088371,0.998911629
40315,0.999999284,7.16E-07,0.999999284
40316,0.999794088,0.000205912,0.999794088
40317,0.993294659,0.006705341,0.993294659
40318,0.998620143,0.001379857,0.998620143
40319,0.999467592,0.000532408,0.999467592
40320,0.993738176,0.006261824,0.993738176
40321,0.999992067,7.93E-06,0.999992067
40322,0.985605675,0.014394325,0.985605675
40323,0.973572522,0.026427478,0.973572522
40324,0.958589256,0.041410744,0.958589256
40325,0.937293563,0.062706437,0.937293563
40326,0.999075126,0.000924874,0.999075126
40327,0.999607741,0.000392259,0.999607741
40328,0.999960492,3.95E-05,0.999960492
40329,0.999453858,0.000546142,0.999453858
40330,0.995568633,0.004431367,0.995568633
40331,0.999439847,0.000560153,0.999439847
40332,0.96207609,0.03792391,0.96207609
40333,0.997578913,0.002421087,0.997578913
40334,0.999986941,1.31E-05,0.999986941
40335,0.999984924,1.51E-05,0.999984924
40336,0.999123956,0.000876044,0.999123956
40337,0.999522376,0.000477624,0.999522376
40338,0.99968863,0.00031137,0.99968863
40339,0.999953594,4.64E-05,0.999953594
40340,0.98289624,0.01710376,0.98289624
40341,0.998360268,0.001639732,0.998360268
40342,0.99998193,1.81E-05,0.99998193
40343,0.999976559,2.34E-05,0.999976559
40344,0.99907196,0.00092804,0.99907196
40345,0.999670502,0.000329498,0.999670502
40346,0.999986925,1.31E-05,0.999986925
40347,0.340316044,0.659683956,0.659683956
40348,0.999628331,0.000371669,0.999628331
40349,0.999999944,5.65E-08,0.999999944
40350,0.998744339,0.001255661,0.998744339
40351,0.980854845,0.019145155,0.980854845
40352,0.99552481,0.00447519,0.99552481
40353,0.999582456,0.000417544,0.999582456
40354,0.999952411,4.76E-05,0.999952411
40355,0.998969844,0.001030156,0.998969844
40356,0.999863486,0.000136514,0.999863486
40357,0.999937167,6.28E-05,0.999937167
40358,0.999946799,5.32E-05,0.999946799
40359,0.999259383,0.000740617,0.999259383
40360,0.999998146,1.85E-06,0.999998146
40361,0.999970238,2.98E-05,0.999970238
40362,0.990056863,0.009943137,0.990056863
40363,0.999614314,0.000385686,0.999614314
40364,0.966092757,0.033907243,0.966092757
40365,0.999999992,8.23E-09,0.999999992
40366,0.996807102,0.003192898,0.996807102
40367,0.788809655,0.211190345,0.788809655
40368,0.992469541,0.007530459,0.992469541
40369,0.998992383,0.001007617,0.998992383
40370,0.997815294,0.002184706,0.997815294
40371,0.994480411,0.005519589,0.994480411
40372,0.993793282,0.006206718,0.993793282
40373,0.999801124,0.000198876,0.999801124
40374,0.999893286,0.000106714,0.999893286
40375,0.999226687,0.000773313,0.999226687
40376,0.999933873,6.61E-05,0.999933873
40377,0.99479375,0.00520625,0.99479375
40378,0.999954497,4.55E-05,0.999954497
40379,0.999612782,0.000387218,0.999612782
40380,0.999822949,0.000177051,0.999822949
40381,0.999996105,3.90E-06,0.999996105
40382,0.999734033,0.000265967,0.999734033
40383,0.999460909,0.000539091,0.999460909
40384,0.999774855,0.000225145,0.999774855
40385,0.999990748,9.25E-06,0.999990748
40386,0.999999897,1.03E-07,0.999999897
40387,0.999988609,1.14E-05,0.999988609
40388,0.999985826,1.42E-05,0.999985826
40389,0.998501465,0.001498535,0.998501465
40390,0.999334069,0.000665931,0.999334069
40391,0.999266047,0.000733953,0.999266047
40392,0.996484033,0.003515967,0.996484033
40393,0.999920015,8.00E-05,0.999920015
40394,0.961377414,0.038622586,0.961377414
40395,0.754515399,0.245484601,0.754515399
40396,0.649971279,0.350028721,0.649971279
40397,0.999982439,1.76E-05,0.999982439
40398,0.999896328,0.000103672,0.999896328
40399,0.999757174,0.000242826,0.999757174
40400,0.995876487,0.004123513,0.995876487
40401,0.927244573,0.072755427,0.927244573
40402,0.999995367,4.63E-06,0.999995367
40403,0.883528468,0.116471532,0.883528468
40404,0.998536306,0.001463694,0.998536306
40405,0.999998301,1.70E-06,0.999998301
40406,0.999739833,0.000260167,0.999739833
40407,0.956485439,0.043514561,0.956485439
40408,0.999978857,2.11E-05,0.999978857
40409,0.986093678,0.013906322,0.986093678
40410,0.995338925,0.004661075,0.995338925
40411,0.969024424,0.030975576,0.969024424
40412,0.998929122,0.001070878,0.998929122
40413,0.993709558,0.006290442,0.993709558
40414,0.99527901,0.00472099,0.99527901
40415,0.999655069,0.000344931,0.999655069
40416,0.998175148,0.001824852,0.998175148
40417,0.998794249,0.001205751,0.998794249
40418,0.989741746,0.010258254,0.989741746
40419,0.994858035,0.005141965,0.994858035
40420,0.992131276,0.007868724,0.992131276
40421,0.992687014,0.007312986,0.992687014
40422,0.999575296,0.000424704,0.999575296
40423,0.999952089,4.79E-05,0.999952089
40424,0.998772681,0.001227319,0.998772681
40425,0.994886145,0.005113855,0.994886145
40426,0.912831223,0.087168777,0.912831223
40427,0.999768557,0.000231443,0.999768557
40428,0.999991868,8.13E-06,0.999991868
40429,0.948786084,0.051213916,0.948786084
40430,0.999894598,0.000105402,0.999894598
40431,0.995514261,0.004485739,0.995514261
40432,0.993122684,0.006877316,0.993122684
40433,0.996882793,0.003117207,0.996882793
40434,0.998821902,0.001178098,0.998821902
40435,0.999999748,2.52E-07,0.999999748
40436,0.873316945,0.126683055,0.873316945
40437,0.729720749,0.270279251,0.729720749
40438,0.964895393,0.035104607,0.964895393
40439,0.999899826,0.000100174,0.999899826
40440,0.967987043,0.032012957,0.967987043
40441,0.956815692,0.043184308,0.956815692
40442,0.998321155,0.001678845,0.998321155
40443,0.999999904,9.64E-08,0.999999904
40444,0.999964437,3.56E-05,0.999964437
40445,0.999714953,0.000285047,0.999714953
40446,0.849109196,0.150890804,0.849109196
40447,0.999999987,1.30E-08,0.999999987
40448,0.999646852,0.000353148,0.999646852
40449,0.999021293,0.000978707,0.999021293
40450,0.999941413,5.86E-05,0.999941413
40451,0.985068311,0.014931689,0.985068311
40452,0.999744408,0.000255592,0.999744408
40453,0.998120619,0.001879381,0.998120619
40454,0.955864142,0.044135858,0.955864142
40455,0.998578505,0.001421495,0.998578505
40456,0.999881009,0.000118991,0.999881009
40457,0.999993503,6.50E-06,0.999993503
40458,0.99976757,0.00023243,0.99976757
40459,0.961081333,0.038918667,0.961081333
40460,0.999999806,1.94E-07,0.999999806
40461,0.99905347,0.00094653,0.99905347
40462,0.999795288,0.000204712,0.999795288
40463,0.98923787,0.01076213,0.98923787
40464,0.999988648,1.14E-05,0.999988648
40465,0.999604276,0.000395724,0.999604276
40466,0.999586183,0.000413817,0.999586183
40467,0.967190428,0.032809572,0.967190428
40468,0.999223281,0.000776719,0.999223281
40469,0.953258316,0.046741684,0.953258316
40470,0.953603017,0.046396983,0.953603017
40471,0.999815146,0.000184854,0.999815146
40472,0.999819045,0.000180955,0.999819045
40473,0.999039701,0.000960299,0.999039701
40474,0.881355939,0.118644061,0.881355939
40475,0.992415697,0.007584303,0.992415697
40476,0.995194808,0.004805192,0.995194808
40477,0.992237703,0.007762297,0.992237703
40478,0.999997894,2.11E-06,0.999997894
40479,0.999809221,0.000190779,0.999809221
40480,0.945595833,0.054404167,0.945595833
40481,0.993785119,0.006214881,0.993785119
40482,0.999993139,6.86E-06,0.999993139
40483,0.951320423,0.048679577,0.951320423
40484,0.999954998,4.50E-05,0.999954998
40485,0.999880081,0.000119919,0.999880081
40486,0.993075587,0.006924413,0.993075587
40487,0.249778095,0.750221905,0.750221905
40488,0.999981378,1.86E-05,0.999981378
40489,0.999778047,0.000221953,0.999778047
40490,0.999987808,1.22E-05,0.999987808
40491,0.952782841,0.047217159,0.952782841
40492,0.999999865,1.35E-07,0.999999865
40493,0.998635326,0.001364674,0.998635326
40494,0.998773222,0.001226778,0.998773222
40495,0.999997205,2.80E-06,0.999997205
40496,0.998793141,0.001206859,0.998793141
40497,0.799133518,0.200866482,0.799133518
40498,0.999218408,0.000781592,0.999218408
40499,0.999994726,5.27E-06,0.999994726
40500,0.999783928,0.000216072,0.999783928
40501,0.962443707,0.037556293,0.962443707
40502,0.989063782,0.010936218,0.989063782
40503,0.696227828,0.303772172,0.696227828
40504,0.999586818,0.000413182,0.999586818
40505,0.99045557,0.00954443,0.99045557
40506,0.988663537,0.011336463,0.988663537
40507,0.99996662,3.34E-05,0.99996662
40508,0.329145351,0.670854649,0.670854649
40509,0.98673819,0.01326181,0.98673819
40510,0.999939037,6.10E-05,0.999939037
40511,0.999998911,1.09E-06,0.999998911
40512,0.969879921,0.030120079,0.969879921
40513,0.974038925,0.025961075,0.974038925
40514,0.46469786,0.53530214,0.53530214
40515,0.99998841,1.16E-05,0.99998841
40516,0.95724151,0.04275849,0.95724151
40517,0.99802927,0.00197073,0.99802927
40518,0.999947187,5.28E-05,0.999947187
40519,0.999408613,0.000591387,0.999408613
40520,0.995605574,0.004394426,0.995605574
40521,0.986396818,0.013603182,0.986396818
40522,0.99986013,0.00013987,0.99986013
40523,0.93796238,0.06203762,0.93796238
40524,0.960882914,0.039117086,0.960882914
40525,0.805008807,0.194991193,0.805008807
40526,0.999528668,0.000471332,0.999528668
40527,0.999780437,0.000219563,0.999780437
40528,0.999958551,4.14E-05,0.999958551
40529,0.999996909,3.09E-06,0.999996909
40530,0.998636741,0.001363259,0.998636741
40531,0.999995205,4.79E-06,0.999995205
40532,0.999998597,1.40E-06,0.999998597
40533,0.974677829,0.025322171,0.974677829
40534,0.996145477,0.003854523,0.996145477
40535,0.981360439,0.018639561,0.981360439
40536,0.991510573,0.008489427,0.991510573
40537,0.999696395,0.000303605,0.999696395
40538,0.994500421,0.005499579,0.994500421
40539,0.999999729,2.71E-07,0.999999729
40540,0.999576899,0.000423101,0.999576899
40541,0.999087175,0.000912825,0.999087175
40542,0.999562191,0.000437809,0.999562191
40543,0.99999864,1.36E-06,0.99999864
40544,0.999785253,0.000214747,0.999785253
40545,0.99998664,1.34E-05,0.99998664
40546,0.999997713,2.29E-06,0.999997713
40547,0.999768114,0.000231886,0.999768114
40548,0.999674694,0.000325306,0.999674694
40549,0.999989961,1.00E-05,0.999989961
40550,0.999736032,0.000263968,0.999736032
40551,0.995296829,0.004703171,0.995296829
40552,0.983788444,0.016211556,0.983788444
40553,0.999901877,9.81E-05,0.999901877
40554,0.999999387,6.13E-07,0.999999387
40555,0.998805533,0.001194467,0.998805533
40556,0.998842197,0.001157803,0.998842197
40557,0.985946712,0.014053288,0.985946712
40558,0.988517191,0.011482809,0.988517191
40559,0.999996398,3.60E-06,0.999996398
40560,0.999934569,6.54E-05,0.999934569
40561,0.999983477,1.65E-05,0.999983477
40562,0.999293315,0.000706685,0.999293315
40563,0.985774449,0.014225551,0.985774449
40564,0.998706272,0.001293728,0.998706272
40565,0.985480664,0.014519336,0.985480664
40566,0.999882762,0.000117238,0.999882762
40567,0.939536097,0.060463903,0.939536097
40568,0.998675572,0.001324428,0.998675572
40569,0.999961805,3.82E-05,0.999961805
40570,0.999721961,0.000278039,0.999721961
40571,0.997926532,0.002073468,0.997926532
40572,0.999955785,4.42E-05,0.999955785
40573,0.999997951,2.05E-06,0.999997951
40574,0.999969664,3.03E-05,0.999969664
40575,0.994026729,0.005973271,0.994026729
40576,0.930915159,0.069084841,0.930915159
40577,0.999911013,8.90E-05,0.999911013
40578,0.996878727,0.003121273,0.996878727
40579,0.996857142,0.003142858,0.996857142
40580,0.999588834,0.000411166,0.999588834
40581,0.999964025,3.60E-05,0.999964025
40582,0.99995111,4.89E-05,0.99995111
40583,0.940839346,0.059160654,0.940839346
40584,0.999436336,0.000563664,0.999436336
40585,0.984256793,0.015743207,0.984256793
40586,0.999906512,9.35E-05,0.999906512
40587,0.873729803,0.126270197,0.873729803
40588,0.994416088,0.005583912,0.994416088
40589,0.851724511,0.148275489,0.851724511
40590,0.998669564,0.001330436,0.998669564
40591,0.996578203,0.003421797,0.996578203
40592,0.999409374,0.000590626,0.999409374
40593,0.966267127,0.033732873,0.966267127
40594,0.999850423,0.000149577,0.999850423
40595,0.996966077,0.003033923,0.996966077
40596,0.999588013,0.000411987,0.999588013
40597,0.960022914,0.039977086,0.960022914
40598,0.99998405,1.60E-05,0.99998405
40599,0.999843465,0.000156535,0.999843465
40600,0.999986891,1.31E-05,0.999986891
40601,0.997685666,0.002314334,0.997685666
40602,0.874610981,0.125389019,0.874610981
40603,0.997931567,0.002068433,0.997931567
40604,0.99659004,0.00340996,0.99659004
40605,0.999999748,2.52E-07,0.999999748
40606,0.942071585,0.057928415,0.942071585
40607,0.999946127,5.39E-05,0.999946127
40608,0.999659785,0.000340215,0.999659785
40609,0.977263051,0.022736949,0.977263051
40610,0.999995638,4.36E-06,0.999995638
40611,0.999996429,3.57E-06,0.999996429
40612,0.998935781,0.001064219,0.998935781
40613,0.999875165,0.000124835,0.999875165
40614,0.99091413,0.00908587,0.99091413
40615,0.999813594,0.000186406,0.999813594
40616,0.976841054,0.023158946,0.976841054
40617,0.998607709,0.001392291,0.998607709
40618,0.999999992,8.35E-09,0.999999992
40619,0.999882458,0.000117542,0.999882458
40620,0.998085025,0.001914975,0.998085025
40621,0.999652835,0.000347165,0.999652835
40622,0.999998035,1.97E-06,0.999998035
40623,0.999556072,0.000443928,0.999556072
40624,0.999791759,0.000208241,0.999791759
40625,0.981926046,0.018073954,0.981926046
40626,0.999941251,5.87E-05,0.999941251
40627,0.999967997,3.20E-05,0.999967997
40628,0.993825785,0.006174215,0.993825785
40629,0.998003177,0.001996823,0.998003177
40630,0.95035965,0.04964035,0.95035965
40631,0.995566062,0.004433938,0.995566062
40632,0.98729293,0.01270707,0.98729293
40633,0.999979632,2.04E-05,0.999979632
40634,0.999486808,0.000513192,0.999486808
40635,0.993295771,0.006704229,0.993295771
40636,0.984685223,0.015314777,0.984685223
40637,0.998383057,0.001616943,0.998383057
40638,0.999415606,0.000584394,0.999415606
40639,0.999988663,1.13E-05,0.999988663
40640,0.99999907,9.30E-07,0.99999907
40641,0.982385583,0.017614417,0.982385583
40642,0.935137763,0.064862237,0.935137763
40643,0.999995285,4.71E-06,0.999995285
40644,0.678906518,0.321093482,0.678906518
40645,0.981171853,0.018828147,0.981171853
40646,0.999666621,0.000333379,0.999666621
40647,0.999468509,0.000531491,0.999468509
40648,0.999996863,3.14E-06,0.999996863
40649,0.999999908,9.16E-08,0.999999908
40650,0.999999986,1.39E-08,0.999999986
40651,0.940865392,0.059134608,0.940865392
40652,0.999407377,0.000592623,0.999407377
40653,0.99993587,6.41E-05,0.99993587
40654,0.999783117,0.000216883,0.999783117
40655,0.996307871,0.003692129,0.996307871
40656,0.937753041,0.062246959,0.937753041
40657,0.999469106,0.000530894,0.999469106
40658,0.99994247,5.75E-05,0.99994247
40659,0.971791494,0.028208506,0.971791494
40660,0.999999396,6.04E-07,0.999999396
40661,0.867997374,0.132002626,0.867997374
40662,0.999737288,0.000262712,0.999737288
40663,0.999923359,7.66E-05,0.999923359
40664,0.999996916,3.08E-06,0.999996916
40665,0.999515435,0.000484565,0.999515435
40666,0.99323638,0.00676362,0.99323638
40667,0.999188283,0.000811717,0.999188283
40668,0.992436098,0.007563902,0.992436098
40669,0.999983717,1.63E-05,0.999983717
40670,0.885374724,0.114625276,0.885374724
40671,0.997778409,0.002221591,0.997778409
40672,0.99984914,0.00015086,0.99984914
40673,0.991838599,0.008161401,0.991838599
40674,0.999908916,9.11E-05,0.999908916
40675,0.999999104,8.96E-07,0.999999104
40676,0.999826779,0.000173221,0.999826779
40677,0.999877585,0.000122415,0.999877585
40678,0.960688484,0.039311516,0.960688484
40679,0.955155292,0.044844708,0.955155292
40680,0.994927752,0.005072248,0.994927752
40681,0.999943447,5.66E-05,0.999943447
40682,0.995706171,0.004293829,0.995706171
40683,0.999584245,0.000415755,0.999584245
40684,0.96183995,0.03816005,0.96183995
40685,0.999455021,0.000544979,0.999455021
40686,0.999997701,2.30E-06,0.999997701
40687,0.999916984,8.30E-05,0.999916984
40688,0.998815432,0.001184568,0.998815432
40689,0.999986957,1.30E-05,0.999986957
40690,0.999749287,0.000250713,0.999749287
40691,0.868917073,0.131082927,0.868917073
40692,0.1419447,0.8580553,0.8580553
40693,0.999996637,3.36E-06,0.999996637
40694,0.999979167,2.08E-05,0.999979167
40695,0.999997781,2.22E-06,0.999997781
40696,1,2.22E-16,1
40697,0.525789553,0.474210447,0.525789553
40698,0.99573526,0.00426474,0.99573526
40699,0.991723752,0.008276248,0.991723752
40700,0.972650242,0.027349758,0.972650242
40701,1,2.67E-10,1
40702,0.820131719,0.179868281,0.820131719
40703,0.969739969,0.030260031,0.969739969
40704,0.999986356,1.36E-05,0.999986356
40705,0.999969053,3.09E-05,0.999969053
40706,0.928774739,0.071225261,0.928774739
40707,0.999994684,5.32E-06,0.999994684
40708,0.86493952,0.13506048,0.86493952
40709,0.976518425,0.023481575,0.976518425
40710,0.658916076,0.341083924,0.658916076
40711,0.999795426,0.000204574,0.999795426
40712,0.989375303,0.010624697,0.989375303
40713,0.999997281,2.72E-06,0.999997281
40714,0.999742174,0.000257826,0.999742174
40715,0.999999855,1.45E-07,0.999999855
40716,0.999997189,2.81E-06,0.999997189
40717,0.999687586,0.000312414,0.999687586
40718,0.997905183,0.002094817,0.997905183
40719,0.999620905,0.000379095,0.999620905
40720,0.994972532,0.005027468,0.994972532
40721,0.996370938,0.003629062,0.996370938
40722,0.996381818,0.003618182,0.996381818
40723,0.955644003,0.044355997,0.955644003
40724,0.997617111,0.002382889,0.997617111
40725,0.952615985,0.047384015,0.952615985
40726,0.999999999,7.81E-10,0.999999999
40727,0.874891217,0.125108783,0.874891217
40728,0.997860016,0.002139984,0.997860016
40729,0.878446524,0.121553476,0.878446524
40730,0.999753802,0.000246198,0.999753802
40731,0.999983938,1.61E-05,0.999983938
40732,0.999997431,2.57E-06,0.999997431
40733,0.999846062,0.000153938,0.999846062
40734,0.932685364,0.067314636,0.932685364
40735,0.999036791,0.000963209,0.999036791
40736,0.992318079,0.007681921,0.992318079
40737,0.99985628,0.00014372,0.99985628
40738,0.927376642,0.072623358,0.927376642
40739,0.998574426,0.001425574,0.998574426
40740,0.999834837,0.000165163,0.999834837
40741,0.962713877,0.037286123,0.962713877
40742,0.971291759,0.028708241,0.971291759
40743,0.999987359,1.26E-05,0.999987359
40744,0.991362002,0.008637998,0.991362002
40745,0.992630327,0.007369673,0.992630327
40746,0.993628185,0.006371815,0.993628185
40747,0.999988866,1.11E-05,0.999988866
40748,0.999988429,1.16E-05,0.999988429
40749,0.914029028,0.085970972,0.914029028
40750,0.999907267,9.27E-05,0.999907267
40751,0.999894408,0.000105592,0.999894408
40752,0.999999999,5.95E-10,0.999999999
40753,0.97740663,0.02259337,0.97740663
40754,0.999999742,2.58E-07,0.999999742
40755,0.97809647,0.02190353,0.97809647
40756,0.979300794,0.020699206,0.979300794
40757,0.985355788,0.014644212,0.985355788
40758,0.93812292,0.06187708,0.93812292
40759,0.999722835,0.000277165,0.999722835
40760,0.98705454,0.01294546,0.98705454
40761,0.99980457,0.00019543,0.99980457
40762,0.999817325,0.000182675,0.999817325
40763,0.99951468,0.00048532,0.99951468
40764,0.986360984,0.013639016,0.986360984
40765,0.999884529,0.000115471,0.999884529
40766,0.761778561,0.238221439,0.761778561
40767,0.999929263,7.07E-05,0.999929263
40768,0.999974427,2.56E-05,0.999974427
40769,0.993995908,0.006004092,0.993995908
40770,0.999999592,4.08E-07,0.999999592
40771,0.925964436,0.074035564,0.925964436
40772,0.999406203,0.000593797,0.999406203
40773,0.99667492,0.00332508,0.99667492
40774,0.992493531,0.007506469,0.992493531
40775,0.99974316,0.00025684,0.99974316
40776,0.431013466,0.568986534,0.568986534
40777,0.95730786,0.04269214,0.95730786
40778,0.986973572,0.013026428,0.986973572
40779,0.993593316,0.006406684,0.993593316
40780,0.997701718,0.002298282,0.997701718
40781,0.999991934,8.07E-06,0.999991934
40782,0.998305327,0.001694673,0.998305327
40783,0.967086144,0.032913856,0.967086144
40784,0.999452559,0.000547441,0.999452559
40785,0.999971415,2.86E-05,0.999971415
40786,0.999999809,1.91E-07,0.999999809
40787,0.903965573,0.096034427,0.903965573
40788,0.959997487,0.040002513,0.959997487
40789,0.999897179,0.000102821,0.999897179
40790,0.999418235,0.000581765,0.999418235
40791,0.959243935,0.040756065,0.959243935
40792,0.998025396,0.001974604,0.998025396
40793,0.967827503,0.032172497,0.967827503
40794,0.976875127,0.023124873,0.976875127
40795,0.999724929,0.000275071,0.999724929
40796,0.980072189,0.019927811,0.980072189
40797,0.963023247,0.036976753,0.963023247
40798,0.999982996,1.70E-05,0.999982996
40799,0.999234263,0.000765737,0.999234263
40800,0.978942736,0.021057264,0.978942736
40801,0.999999964,3.56E-08,0.999999964
40802,0.999437745,0.000562255,0.999437745
40803,0.999857636,0.000142364,0.999857636
40804,0.989578752,0.010421248,0.989578752
40805,0.921639338,0.078360662,0.921639338
40806,0.999970724,2.93E-05,0.999970724
40807,0.999747701,0.000252299,0.999747701
40808,0.999997751,2.25E-06,0.999997751
40809,0.752836837,0.247163163,0.752836837
